memory_score,subj_idx,word,emotional,trialnr_enc,pupil_baseline_enc,pupil_dilation_enc,recalled_d1,recalled_d2,trialnr_recog,target_oldnew,recog_oldnew,rt_recog,confidence_recog,rt_confidence_recog,pupil_baseline_recog,pupil_dilation_recog
NaN,29,129,0,NaN,NaN,NaN,NaN,NaN,238,0,1,1358.88639670702,1,180.251589193631,1.74160141316941,-0.0791498941541502
NaN,29,130,0,NaN,NaN,NaN,NaN,NaN,231,0,0,889.175390016362,NaN,NaN,2.12679955710924,-0.104698114268125
NaN,29,131,0,NaN,NaN,NaN,NaN,NaN,75,0,0,2111.51805991483,NaN,NaN,-1.49337510728866,0.459980428403314
2,29,132,0,63,-0.130283551184006,-0.875213834806905,0,0,63,1,1,1219.93684286167,2,529.054593328055,-1.52199191280095,0.970958592222137
NaN,29,133,0,NaN,NaN,NaN,NaN,NaN,4,0,0,5087.77949453258,NaN,NaN,-0.200849248151348,0.0639198650069596
2,29,134,0,76,1.71560089484087,0.0282775973315395,0,0,50,1,1,2915.71466882931,2,283.749034422044,-1.06166758608368,0.641017252157347
NaN,29,135,0,NaN,NaN,NaN,NaN,NaN,168,0,1,1125.25663201268,2,231.540459320058,-0.378054484387642,1.02838107727738
NaN,29,136,0,NaN,NaN,NaN,NaN,NaN,162,0,0,968.892992149677,NaN,NaN,1.26119953578836,-0.781937702220423
NaN,29,137,0,75,0.422369153468958,-0.0450050997068842,0,0,233,1,0,1519.58936311644,NaN,NaN,0.239315116301289,0.925768408337112
NaN,29,138,0,NaN,NaN,NaN,NaN,NaN,20,0,0,1978.5770011523,NaN,NaN,-1.04795949602095,0.975343866097244
2,29,139,0,56,-0.751955115243103,0.258017734781107,0,0,12,1,1,3368.94508844819,2,238.837469813689,-0.746988249446591,0.114648860010136
4,29,140,0,30,-0.912015903881261,0.636936198368282,1,1,211,1,1,2107.76395244102,4,1047.84903878499,0.975332771820878,0.0344835390498403
NaN,29,141,0,NaN,NaN,NaN,NaN,NaN,209,0,0,2078.9759356162,NaN,NaN,-0.599729692504356,0.88927559098545
NaN,29,142,0,NaN,NaN,NaN,NaN,NaN,47,0,0,831.3876349564,NaN,NaN,-0.773134052866522,-0.158399596180767
NaN,29,143,0,106,2.4280352299069,-1.46875073045126,0,0,161,1,0,1254.01949890033,NaN,NaN,1.9563216521706,-0.783740909024318
NaN,29,144,0,97,0.750368326696695,1.15123197932081,0,0,62,1,0,1784.74362240399,NaN,NaN,-1.41086589258214,0.0603037325111331
1,29,145,0,71,-0.509592707661909,-0.0597811192865155,0,0,138,1,1,1857.56987448144,1,176.650079684123,-0.199638891997693,0.679126510880088
NaN,29,146,0,NaN,NaN,NaN,NaN,NaN,112,0,0,1147.69910153132,NaN,NaN,2.26404568733305,-0.681075049766414
NaN,29,147,0,NaN,NaN,NaN,NaN,NaN,51,0,0,2258.98596992795,NaN,NaN,-1.69498537682748,0.389729779309024
4,29,148,0,82,-0.436569061695995,2.3141323615861,1,1,105,1,1,712.665495569127,4,232.85505680542,-0.0060893628322797,0.111191780087517
NaN,29,149,0,NaN,NaN,NaN,NaN,NaN,144,0,1,1784.21193441523,2,394.729785368781,-0.233208172806801,1.1372131323879
NaN,29,150,0,NaN,NaN,NaN,NaN,NaN,67,0,0,1259.22848717994,NaN,NaN,-1.39331058694088,0.106054542230797
3,29,151,0,6,1.1478533361259,0.966983193186751,0,1,139,1,1,1227.40836312414,3,233.481559706661,0.368183057677866,0.337176912141531
NaN,29,152,0,NaN,NaN,NaN,NaN,NaN,2,0,0,2971.3430513994,NaN,NaN,-0.581438788383773,0.586917829413562
NaN,29,153,0,NaN,NaN,NaN,NaN,NaN,240,0,0,1398.76572833464,NaN,NaN,0.377802391263911,0.341654509553106
4,29,154,0,10,-0.154871460925632,-0.117078587050995,1,1,184,1,1,1174.12674541856,4,228.422059574541,-1.53067420224539,1.46846802785509
NaN,29,155,0,NaN,NaN,NaN,NaN,NaN,180,0,0,1634.58039382749,NaN,NaN,0.568864908200338,-0.474676015528807
NaN,29,156,0,20,-0.322436123415099,-0.75889148098124,0,0,29,1,0,1110.25552849514,NaN,NaN,-1.66675329228025,1.29047049847469
NaN,29,157,0,17,-0.708739270620425,0.73376496880128,0,0,214,1,0,2783.26047122755,NaN,NaN,1.49434718893239,-0.0207415232068615
NaN,29,158,0,NaN,NaN,NaN,NaN,NaN,59,0,0,4246.8095410087,NaN,NaN,-0.758051666611632,0.194760262515192
3,29,159,0,12,-0.400619882252345,0.663559802828125,0,0,130,1,1,1187.74267764707,3,1508.81947990956,-0.61935972771081,0.892304597827109
NaN,29,160,0,NaN,NaN,NaN,NaN,NaN,6,0,0,2303.97035386989,NaN,NaN,-0.798696227920039,0.448536891055492
NaN,29,161,0,86,0.222028743206574,1.34352910136794,0,0,203,1,0,1333.70995031373,NaN,NaN,-0.487417769544194,0.750063558938158
NaN,29,162,0,NaN,NaN,NaN,NaN,NaN,45,0,1,4228.92345436946,2,799.306387827414,1.51697061014077,-1.07387538171825
4,29,163,0,31,-0.926840710866349,-0.0312399855330533,1,1,18,1,1,1121.50190338332,4,997.806437870622,-1.29402341259584,0.815807772671899
NaN,29,164,0,50,-0.336165129179384,-0.301378183204292,0,0,188,1,0,1108.35059360556,NaN,NaN,-1.93674989059973,0.573612574494319
NaN,29,165,0,NaN,NaN,NaN,NaN,NaN,66,0,0,1040.38393432279,NaN,NaN,-1.40762379239966,0.126038981847153
NaN,29,166,0,NaN,NaN,NaN,NaN,NaN,164,0,0,1418.88311181719,NaN,NaN,0.648115789831327,0.0578359482132479
4,29,167,0,69,0.307478673531783,0.322966597479953,1,0,15,1,1,1458.43908710856,4,439.67727845893,-1.07536135296279,1.23511812245068
NaN,29,168,0,NaN,NaN,NaN,NaN,NaN,239,0,1,3017.27390078122,1,390.241054449689,1.82254823250446,-0.265038003858602
NaN,29,169,0,NaN,NaN,NaN,NaN,NaN,226,0,1,2041.23114075492,1,487.752034907317,-1.12997128586133,0.763038015038126
4,29,170,0,38,-0.765743840506778,0.00359668517128231,0,0,10,1,1,2174.81387763269,4,1255.37259118778,-1.198796435579,1.21982554080814
NaN,29,171,0,NaN,NaN,NaN,NaN,NaN,174,0,0,929.315844717166,NaN,NaN,-1.61439678665418,0.873771223189898
NaN,29,172,0,NaN,NaN,NaN,NaN,NaN,148,0,0,1278.93561496512,NaN,NaN,0.735865014350023,-0.173353974619668
NaN,29,173,0,NaN,NaN,NaN,NaN,NaN,172,0,1,1922.07529326629,2,278.666758198597,-0.636603789580471,-0.141673989722971
NaN,29,174,0,NaN,NaN,NaN,NaN,NaN,136,0,0,1582.66726633019,NaN,NaN,-0.26796668720893,1.0432812312685
2,29,175,0,60,-0.303876666203907,-0.167810624352947,0,0,210,1,1,1146.64417640961,2,991.601075801327,-0.760975072945699,2.20379281068828
NaN,29,176,0,35,-0.360702800610985,-0.264887308320874,0,0,128,1,0,1651.8895815102,NaN,NaN,1.15506128803632,-1.19042100537435
NaN,29,177,0,57,-0.995205675993112,0.337361245280003,0,0,68,1,0,1229.10020966833,NaN,NaN,-1.76584241279615,0.210158230418503
1,29,178,0,53,-0.450171225213726,-0.683758637908633,0,0,86,1,1,1880.93076581549,1,186.66931425355,-0.943097316671665,0.221788296405402
NaN,29,179,0,107,0.0967601850833561,0.597971600741668,0,0,171,1,0,1856.38123508056,NaN,NaN,0.0443854790767198,0.907746620369451
NaN,29,180,0,70,1.90556860468113,0.0508004308286423,0,0,1,1,0,1782.47507918547,NaN,NaN,-0.261064609740556,0.6370352244791
NaN,29,181,0,89,-0.49525486228568,-0.000946812528213326,0,0,221,1,0,1761.9911307977,NaN,NaN,1.58593551098939,-1.23505991906924
NaN,29,182,0,NaN,NaN,NaN,NaN,NaN,9,0,1,2516.86533280827,3,3143.68645772902,-0.841949366345985,0.565716440544733
NaN,29,183,0,NaN,NaN,NaN,NaN,NaN,108,0,0,1233.68012872675,NaN,NaN,0.834788435952003,-0.0642516788212818
NaN,29,184,0,NaN,NaN,NaN,NaN,NaN,228,0,0,1558.93490015751,NaN,NaN,1.02438743186759,-0.703377796812795
2,29,185,0,14,-0.334859330584166,-0.230452233681032,0,0,57,1,1,1875.11227650566,2,643.590423006458,-0.395808634928116,0.182896455936812
NaN,29,186,0,NaN,NaN,NaN,NaN,NaN,235,0,0,909.42878846613,NaN,NaN,1.84752162834463,-1.56971017135722
1,29,187,0,73,0.57868596881972,0.196551937796515,0,0,159,1,1,1221.9991180998,1,739.27951845576,1.38411268562564,-0.361666540950969
1,29,188,0,18,1.03045839045173,0.379140403192812,0,0,77,1,1,2082.84209688895,1,167.628181274722,1.0450795875822,-0.595422155274624
NaN,29,189,0,NaN,NaN,NaN,NaN,NaN,176,0,0,2253.44336003172,NaN,NaN,-1.30223572708813,1.12328492180377
NaN,29,190,0,NaN,NaN,NaN,NaN,NaN,202,0,1,1477.05077214687,1,643.147091204355,0.0781393114633429,0.00530489650344609
1,29,191,0,41,-0.44813733741537,-0.158824501503546,0,0,225,1,1,2037.81568945465,1,587.456340478866,1.73842710589652,-0.608467843880085
NaN,29,192,0,NaN,NaN,NaN,NaN,NaN,192,0,1,3269.86428015994,1,190.021569920646,0.774064015889878,0.6757096360785
1,29,193,0,104,0.71542018619075,-0.415723150418701,0,0,196,1,1,3044.35467314056,1,384.891880933083,-0.319617126078627,-0.544183967379403
NaN,29,194,0,NaN,NaN,NaN,NaN,NaN,8,0,1,4541.58304740247,2,223.213712875008,-1.16297404010377,0.413575737522379
3,29,195,0,79,-0.321908930938618,0.527629661804987,0,0,22,1,1,1764.59979520769,3,441.892096503921,-1.11247436590157,0.779253773786437
NaN,29,196,0,NaN,NaN,NaN,NaN,NaN,140,0,0,1212.79116552114,NaN,NaN,0.92286458361107,-0.509335189551565
NaN,29,197,0,NaN,NaN,NaN,NaN,NaN,46,0,0,1208.89525051132,NaN,NaN,-0.0354384904266983,-0.187888635131301
NaN,29,198,0,NaN,NaN,NaN,NaN,NaN,61,0,0,2793.79393219267,NaN,NaN,-1.0500281706486,-0.118115103281284
NaN,29,199,0,NaN,NaN,NaN,NaN,NaN,236,0,0,1538.60836158424,NaN,NaN,-0.836927897437362,0.465502561048458
NaN,29,200,0,NaN,NaN,NaN,NaN,NaN,99,0,0,1569.52161226491,NaN,NaN,-1.16551822352229,-0.184852005396606
1,29,201,0,85,-0.0962161323051765,-0.0193886687200529,0,0,145,1,1,1774.60739756179,1,843.316853280839,2.0248161729702,-0.468443339775965
NaN,29,202,0,NaN,NaN,NaN,NaN,NaN,76,0,0,2226.4742225974,NaN,NaN,-0.186477622106087,0.822237088236957
NaN,29,203,0,NaN,NaN,NaN,NaN,NaN,34,0,0,1981.8657178954,NaN,NaN,-1.70643850111955,0.440325280717049
2,29,204,0,108,-0.0512828761802334,0.341280123760994,0,0,5,1,1,2097.01042952508,2,592.980023764198,-0.873181650793326,0.510100602558868
1,29,205,0,110,-0.885363627705412,0.421150775014253,0,0,116,1,1,2789.20823891417,1,839.876059569406,-1.06327986173012,-0.137900219433247
NaN,29,206,0,NaN,NaN,NaN,NaN,NaN,93,0,0,1197.01928332938,NaN,NaN,1.23235652284173,-1.0873512090341
1,29,207,0,93,0.852415936437734,0.852955856673828,0,0,218,1,1,2105.73752190999,1,331.563107095235,0.245138498102806,-0.163594618321849
NaN,29,208,0,49,-0.350378738990358,0.448745133372533,0,0,54,1,0,3176.62308428135,NaN,NaN,0.739359221636123,0.442813957581982
NaN,29,209,0,NaN,NaN,NaN,NaN,NaN,53,0,1,2715.51411091127,3,167.310599158782,-1.43269705572195,1.05741710979209
NaN,29,210,0,113,0.336266995389715,-0.147051643006258,0,0,152,1,0,1178.79776884115,NaN,NaN,-1.2263656459405,-0.25069550031759
4,29,211,0,65,0.634859375451872,1.18188511825222,1,1,142,1,1,1406.93432530179,4,232.371947041429,1.69859670062216,-0.352162802090411
NaN,29,212,0,80,-0.521484671668089,-0.365722105585336,0,0,33,1,0,2121.78504245981,NaN,NaN,-1.16245365679306,0.421859269534397
NaN,29,213,0,NaN,NaN,NaN,NaN,NaN,155,0,1,1219.09444827975,2,685.04547519251,0.56994965094152,0.294007254977219
NaN,29,214,0,84,0.0748492778320972,-1.35318383628212,0,0,70,1,0,2693.38505323833,NaN,NaN,-1.15358339942824,0.44355346211332
NaN,29,215,0,NaN,NaN,NaN,NaN,NaN,72,0,0,1543.38941598257,NaN,NaN,-1.12428505517919,1.27670615201505
NaN,29,216,0,28,-0.972310785266037,0.159166818840814,0,0,111,1,0,2143.17082966568,NaN,NaN,0.937350149698767,0.637770813474593
3,29,217,0,4,0.587198106716714,2.11650988623008,1,0,206,1,1,1004.29249120384,3,546.66500283588,0.936599685006638,0.773126339611002
NaN,29,219,0,24,-0.384756207176678,0.0301465968447009,0,0,23,1,0,1907.94032279177,NaN,NaN,-1.12472497120128,0.811970571368716
NaN,29,220,0,23,-0.769203562751375,0.604796249420977,0,0,122,1,0,1367.74056071135,NaN,NaN,-0.341344718086523,0.205952095550058
2,29,221,0,115,-1.46260435777184,2.64704806848477,0,0,126,1,1,1328.25704519041,2,642.214233837876,0.48541719075302,-0.413881152560773
NaN,29,222,0,NaN,NaN,NaN,NaN,NaN,96,0,1,2192.50127674422,1,182.073034904533,0.224583932285182,0.261385827324953
NaN,29,223,0,NaN,NaN,NaN,NaN,NaN,156,0,0,1849.72495464035,NaN,NaN,-0.308437477770651,-0.118157059686228
1,29,224,0,27,-1.32852880237187,0.76708010976779,0,0,89,1,1,1709.46657752984,1,898.623618357306,0.376760138900609,-0.446169964003384
NaN,29,225,0,NaN,NaN,NaN,NaN,NaN,30,0,0,1649.54344184093,NaN,NaN,-0.562302331491591,0.467665576576016
NaN,29,226,0,103,0.622656517020751,0.075315184324552,0,0,199,1,0,1106.75185994046,NaN,NaN,-0.430662430098211,0.238655448190412
2,29,227,0,45,-1.29989449555169,-0.0339433273405565,0,0,146,1,1,1148.90174330117,2,339.125347582012,0.939154336966575,0.743137743562174
NaN,29,228,0,NaN,NaN,NaN,NaN,NaN,118,0,1,1627.58845463895,2,131.343301776042,0.016474055824482,0.556415776120825
NaN,29,229,0,NaN,NaN,NaN,NaN,NaN,31,0,1,2273.5909325088,2,1358.00005389274,-1.16151484148194,0.304010124889738
NaN,29,230,0,62,0.411158512367173,-1.03058778412762,0,0,222,1,0,1016.76641097561,NaN,NaN,-0.0149186198646076,-0.476795398641318
4,29,231,0,90,-0.0508062145897765,0.173209055554645,1,0,27,1,1,1537.78842230338,4,842.687784059535,-0.840867277354824,0.98304014014771
NaN,29,232,0,NaN,NaN,NaN,NaN,NaN,56,0,0,1069.64395176874,NaN,NaN,-0.78286170265248,-0.0644282062454384
NaN,29,233,0,16,0.955279993879202,-0.127994279910704,0,0,129,1,0,867.532008427588,NaN,NaN,-0.701563284145254,0.129461033230145
NaN,29,234,0,36,-1.17709961938996,-0.0572415582482324,0,0,135,1,0,1367.22565396258,NaN,NaN,-0.81443813368177,-0.736905692598043
NaN,29,235,0,NaN,NaN,NaN,NaN,NaN,25,0,0,2034.30624667976,NaN,NaN,-1.02586134823951,0.220864307503982
NaN,29,236,0,NaN,NaN,NaN,NaN,NaN,80,0,0,1132.02145187006,NaN,NaN,-0.933602701301686,0.0392641021853807
NaN,29,237,0,51,-0.676924129200467,-0.125961217538621,0,0,100,1,0,2156.78259162405,NaN,NaN,-1.52025605968637,1.30051892606317
NaN,29,238,0,NaN,NaN,NaN,NaN,NaN,85,0,0,2095.13765741167,NaN,NaN,-0.82571236516806,0.73715414162874
NaN,29,239,0,114,-0.490035953900939,0.153316936864635,0,0,114,1,0,746.720884456636,NaN,NaN,0.883608143545897,-0.273059879099838
NaN,29,240,0,NaN,NaN,NaN,NaN,NaN,83,0,1,1324.86693630131,3,488.882380415816,-1.16266445334961,1.36912151896389
2,30,1,1,16,-0.346740846565902,-0.513435754234664,0,0,35,1,1,1682.88976628537,2,987.616962991524,-0.329032084848299,2.17445098969464
NaN,30,2,1,46,-0.193782440818465,-0.0921256916477856,0,0,45,1,0,1937.86277106301,NaN,NaN,-0.868501919912987,1.00588534581891
3,30,3,1,45,0.148029840909117,-0.323036866538416,0,0,49,1,1,1363.91060993628,3,797.294072057412,-0.423006352652201,0.655332685750596
1,30,4,1,63,1.91860263690575,-0.528326796727155,0,0,218,1,1,3497.74163828806,1,333.185021414465,1.48083335308126,-0.663200219121609
3,30,5,1,13,-1.25005315722631,1.00743986385345,0,1,225,1,1,1529.37442097573,3,1307.14489186721,-1.79243045054329,1.35429373490967
NaN,30,6,1,NaN,NaN,NaN,NaN,NaN,36,0,1,1328.70198094315,4,3104.6984830482,-0.118818794572463,1.00690831614498
NaN,30,7,1,NaN,NaN,NaN,NaN,NaN,27,0,0,2608.73305907808,NaN,NaN,-0.234518430401269,0.670063243165066
NaN,30,8,1,NaN,NaN,NaN,NaN,NaN,86,0,0,1659.56865291264,NaN,NaN,-0.0125827044840177,0.408053892930636
NaN,30,9,1,NaN,NaN,NaN,NaN,NaN,132,0,1,1524.2517922652,1,1304.02264264194,0.105419493218656,0.215994620241034
1,30,10,1,27,0.279851044958391,-0.823259818677503,0,0,144,1,1,1699.7944377581,1,1879.71497165563,-0.269361059090033,0.504264882362764
3,30,11,1,105,0.335408388138671,-0.68602362830483,0,0,11,1,1,2191.64252187147,3,1307.94718769903,-0.218652568628297,0.900743312623392
4,30,12,1,11,-0.658198265490386,1.07337673251939,1,1,131,1,1,1189.41591837029,4,589.489286001481,-1.18383010246166,0.740599586947646
1,30,13,1,109,-0.460543211535504,-1.03133224263806,0,0,193,1,1,1602.7278699803,1,1146.71876724424,-1.59572072406206,1.02820641856514
NaN,30,14,1,NaN,NaN,NaN,NaN,NaN,77,0,1,4640.01297274808,1,634.596433328625,-0.421439480831606,0.955270427890664
NaN,30,15,1,NaN,NaN,NaN,NaN,NaN,197,0,1,2296.96301675904,1,696.595198927753,-1.14136389108103,1.18750205222835
2,30,16,1,114,0.57860543754729,-0.349537825844418,0,0,7,1,1,3487.81382887319,2,1048.36839782001,0.242877128495518,0.621823858378436
1,30,17,1,47,-0.475667684591555,0.111839339109759,0,0,207,1,1,2168.64636878563,1,394.516222993843,-0.537425592388657,-0.0196653574653544
NaN,30,18,1,NaN,NaN,NaN,NaN,NaN,19,0,0,4557.4044109926,NaN,NaN,0.935799682081187,0.0441799935198051
NaN,30,19,1,NaN,NaN,NaN,NaN,NaN,117,0,0,1452.54906162518,NaN,NaN,-1.29091238323344,1.00727791636291
NaN,30,20,1,NaN,NaN,NaN,NaN,NaN,81,0,0,1324.36907019655,NaN,NaN,0.308630664546669,-0.325412621969274
NaN,30,21,1,NaN,NaN,NaN,NaN,NaN,33,0,1,2957.15624783588,1,487.445241144087,-0.834566389009733,0.401032205459585
1,30,22,1,21,1.2284040156686,-0.782229483215785,0,0,233,1,1,1797.9135175774,1,322.75380757892,0.0258257931583936,0.526559875327632
NaN,30,23,1,NaN,NaN,NaN,NaN,NaN,59,0,0,3228.80861154408,NaN,NaN,0.0392189871617229,0.709049231903994
4,30,24,1,77,0.239954456994422,0.860936824702458,0,0,97,1,1,1333.18085114661,4,631.448200112573,0.907987621051472,0.970032986408602
NaN,30,25,1,NaN,NaN,NaN,NaN,NaN,199,0,0,1997.73746801839,NaN,NaN,-0.684343885049115,1.03464354330637
NaN,30,26,1,NaN,NaN,NaN,NaN,NaN,96,0,0,1076.9485427154,NaN,NaN,-0.165804984989711,0.226607756782943
4,30,27,1,10,-1.00161775656961,0.282065035783989,0,0,120,1,1,1197.67818602304,4,577.220893437698,-0.510567621910842,0.471384929351328
NaN,30,28,1,NaN,NaN,NaN,NaN,NaN,65,0,1,1133.58810096361,3,836.996648384229,-0.111526777538741,0.583558544672805
4,30,29,1,17,-1.80587768495958,1.15231074798899,0,0,62,1,1,1352.616631817,4,477.204340673779,0.969916207892422,-0.63443475545078
2,30,30,1,108,-0.310311568884889,0.153625078853704,0,0,1,1,1,1804.45250126286,2,2104.71163543843,1.34837800757982,-0.398268652342316
NaN,30,31,1,NaN,NaN,NaN,NaN,NaN,63,0,1,1346.41119377557,2,1143.09063216206,0.392119457726975,0.238620537167952
NaN,30,32,1,NaN,NaN,NaN,NaN,NaN,182,0,0,3423.77676351134,NaN,NaN,1.33007162318801,-0.721639688357648
2,30,33,1,99,0.569924967384749,-0.94766635613116,0,0,137,1,1,1330.05218611834,2,643.605820927405,0.348657585281688,-0.0395896871917575
NaN,30,34,1,NaN,NaN,NaN,NaN,NaN,212,0,1,3198.34575004643,2,1464.12765646346,-0.372516626961835,1.68229919065517
NaN,30,35,1,NaN,NaN,NaN,NaN,NaN,202,0,1,1361.97977483062,1,696.583329698115,-1.74750050150551,0.977820294405575
3,30,36,1,5,1.28119867930059,0.304599922390055,0,0,139,1,1,1213.64967933914,3,578.365590166868,-1.10816924492316,0.788959222826839
NaN,30,37,1,NaN,NaN,NaN,NaN,NaN,156,0,0,1861.86364884452,NaN,NaN,-0.222510790113824,0.60110477985292
NaN,30,38,1,NaN,NaN,NaN,NaN,NaN,210,0,1,1486.14507920865,3,1251.4458006026,1.04978065093475,-0.338848119750178
4,30,39,1,103,0.991303723410868,-0.125187707301937,1,1,152,1,1,872.247300872914,4,534.411145015838,-0.863438162228921,1.16916065326122
NaN,30,40,1,NaN,NaN,NaN,NaN,NaN,113,0,1,1424.05039739424,1,432.007593741218,-0.69371875145876,1.13285988531594
NaN,30,41,1,NaN,NaN,NaN,NaN,NaN,31,0,1,2192.71011104502,3,1151.95842449793,-0.883102877234673,1.75099174189908
4,30,42,1,66,-0.344999742446496,0.228248313782719,0,0,53,1,1,1226.34847291192,4,1769.50274981209,0.898841102291238,0.492429049280098
4,30,43,1,49,0.288873656606791,-0.020159687549989,0,0,37,1,1,1188.47889073368,4,538.764907110817,-0.799950756014283,1.0167755855486
1,30,44,1,53,-0.254408406791377,-0.952597434637863,0,0,127,1,1,1400.04535970729,1,1060.27516084396,-1.33752279556469,0.563412701558163
NaN,30,45,1,NaN,NaN,NaN,NaN,NaN,186,0,0,2153.97247108376,NaN,NaN,1.16232306294846,-0.263794225333943
NaN,30,46,1,NaN,NaN,NaN,NaN,NaN,61,0,1,1837.19393424508,2,891.943062626524,1.37188298191696,-0.399159756450161
4,30,47,1,1,0.746765655663396,1.02932652028801,1,1,73,1,1,1148.43659777762,4,753.764470837268,-0.447917587010161,1.7291677907702
3,30,48,1,15,-0.398649483457501,0.123275207924185,0,0,138,1,1,1164.30319275969,3,543.940533230852,-1.4760121863278,1.41257659966989
NaN,30,49,1,NaN,NaN,NaN,NaN,NaN,99,0,1,1792.01803866272,1,951.433995529442,-0.162587830348695,0.382141587484697
2,30,50,1,78,-1.04413273189941,0.262036102243561,0,0,20,1,1,2337.630208669,2,996.981045160283,-0.468481970712331,0.737427032888206
NaN,30,51,1,NaN,NaN,NaN,NaN,NaN,178,0,1,2621.87999630441,2,1866.7925874397,0.0616519409468748,-0.193250647193094
NaN,30,52,1,NaN,NaN,NaN,NaN,NaN,236,0,0,1333.97031537606,NaN,NaN,-1.07528692628183,0.535068466944055
NaN,30,53,1,NaN,NaN,NaN,NaN,NaN,80,0,0,3688.83368449133,NaN,NaN,-0.116458228928073,0.770208034271731
NaN,30,54,1,NaN,NaN,NaN,NaN,NaN,171,0,0,2119.6370325124,NaN,NaN,0.526446748871226,0.796851106294297
NaN,30,55,1,NaN,NaN,NaN,NaN,NaN,143,0,0,3487.23302916915,NaN,NaN,-0.8326450013283,1.1574581397105
NaN,30,56,1,NaN,NaN,NaN,NaN,NaN,74,0,1,3039.26181084717,1,689.883951003139,0.582007402457696,0.523410929292704
3,30,57,1,37,-0.306145982547959,1.45178489292079,0,0,89,1,1,4443.304855733,3,1612.83179311431,0.826701359036358,2.87179427452557
4,30,58,1,70,0.0239901374625061,-0.479123714458959,0,0,3,1,1,1443.94419023592,4,1289.24256344726,0.130967466327596,0.188990167913856
NaN,30,59,1,NaN,NaN,NaN,NaN,NaN,167,0,0,2270.0089564587,NaN,NaN,-0.827950462267476,1.82843648937115
NaN,30,60,1,NaN,NaN,NaN,NaN,NaN,123,0,0,1899.66299231128,NaN,NaN,-0.652488099672461,0.0487795607976582
3,30,61,1,116,0.211146622516271,0.811637237342634,0,0,70,1,1,1429.5503476078,3,1208.47084531852,-1.06229346530154,1.5357874114273
2,30,62,1,30,0.361265508047773,-0.735656880243355,0,0,191,1,1,1559.22200722125,2,645.4163597773,-1.3047058697378,1.53593825306827
NaN,30,63,1,98,0.915385624759609,-0.164466322908272,0,0,18,1,0,2021.98213584597,NaN,NaN,0.248195836846507,1.4049195803162
3,30,64,1,26,-0.877975193745698,0.606794655896967,0,0,190,1,1,989.985025977148,3,1663.64268611505,-0.54870743817366,0.190642265343076
1,30,65,1,7,-0.18571514025821,0.801013541353654,0,0,198,1,1,2387.03892851117,1,481.433957034824,-0.643159623111062,-0.20904666035526
NaN,30,66,1,41,0.142162867911491,-0.448149132130621,0,0,95,1,0,1837.40148538527,NaN,NaN,0.027815898697166,-0.128372661262594
1,30,67,1,33,-0.940909911335445,-0.319341433276595,0,0,119,1,1,3432.90487648119,1,1346.43525302636,0.0910817046043334,-0.60656858898219
2,30,68,1,75,0.601679100061069,-1.28714858747349,0,0,222,1,1,1184.59765233092,2,2171.65882293921,-0.388301125863581,0.323720780855553
NaN,30,69,1,NaN,NaN,NaN,NaN,NaN,23,0,0,3368.45395893397,NaN,NaN,-0.536168280108829,0.867183921287029
NaN,30,70,1,NaN,NaN,NaN,NaN,NaN,172,0,1,1944.65232481707,2,1569.53733097544,1.29036257411644,-0.0613031589022648
NaN,30,71,1,115,0.0699349986890145,0.727522480842258,0,0,105,1,0,2243.31634001828,NaN,NaN,1.94258076941981,-0.67484576993899
NaN,30,72,1,NaN,NaN,NaN,NaN,NaN,195,0,0,1447.01864174931,NaN,NaN,0.560602379828865,-1.16504623924416
2,30,73,1,61,-0.0928493176476899,0.424184349923318,0,0,235,1,1,1149.28989922009,2,527.609113516519,-0.8695606973461,0.335702286474746
NaN,30,74,1,NaN,NaN,NaN,NaN,NaN,101,0,1,1432.10703864497,3,887.001580156721,-0.954281598383403,1.07404113591193
1,30,75,1,111,-1.12080333859634,1.21996189226383,0,0,121,1,1,2812.22620572044,1,895.346427552795,-0.657903020438656,0.849964708284416
NaN,30,76,1,NaN,NaN,NaN,NaN,NaN,41,0,1,1102.26400761712,4,637.066516452251,-0.861043526046131,1.40865829268975
NaN,30,77,1,NaN,NaN,NaN,NaN,NaN,211,0,0,2754.88466957358,NaN,NaN,-0.921323412820935,0.402419806785161
NaN,30,78,1,NaN,NaN,NaN,NaN,NaN,39,0,1,3689.5050979947,1,2277.83494968753,0.619248560992946,0.226233641021787
3,30,79,1,9,-0.93065989957701,0.0357382946942463,0,0,24,1,1,1544.52886211948,3,954.6977131522,-1.51340229237343,2.05677181284099
NaN,30,80,1,NaN,NaN,NaN,NaN,NaN,204,0,0,3037.51575078968,NaN,NaN,-1.53645119719443,0.408088825592026
1,30,81,1,6,-0.2755378497814,0.245613570039177,0,0,40,1,1,4877.3128960147,1,846.987011853344,-1.02405992873984,0.721451956340549
3,30,82,1,91,0.381576110225898,-0.397314658783223,1,0,227,1,1,1206.67538360249,3,743.366062470159,-0.555496436924508,0.0729274282657498
